ID;Metric.Number_Of_Parameters;Metric.Number_Of_Statements;Metric.Number_Of_Returns;Metric.Number_Of_Gotos;Metric.Number_Of_Invocations;Metric.McCabe_Complexity;Metric.Extended_McCabe;Metric.Switch_Complexity;Metric.Maximum_Nesting;Metric.Maximum_Extended_Nesting;Metric.LOC;Metric.NPath;Metric.LogNPath_Floor;Metric.LogNPath_Ceiling;Metric.Comment.Preceding;Metric.Lines.LOC;Metric.Lines.Empty;Metric.Lines.Code;Metric.Lines.Comment;Metric.Lines.Only_Comment;Metric.Lines.Preproc;Metric.Lines.PP_If;Metric.Lines.PP_Elif;Metric.Lines.PP_Else;Metric.Lines.PP_Endif;Metric.Lines.PP_Define;Metric.Lines.PP_Undef;Metric.Lines.PP_Pragma;Metric.Lines.PP_Line;Metric.Lines.PP_Error;Metric.Lines.PP_Warning;Metric.Lines.PP_Sharp;Metric.Lines.Fixme;Metric.Lines.Hack;Metric.Lines.Todo;Metric.Lines.Check;Metric.Lines.XXX;Metric.Lines.Debug;Metric.Lines.Routine.LOC;Metric.Lines.Routine.Code;Metric.Lines.Routine.Comment;Metric.Halstead.Total_Operators;Metric.Halstead.Total_Operands;Metric.Halstead.Different_Operators;Metric.Halstead.Different_Operands;Metric.Halstead.Length;Metric.Halstead.Vocabulary;Metric.Comment.Internal;Metric.Number_Of_Called_Routines;Metric.Number_Of_Calling_Routines;Metric.Halstead.Vocabulary_Frequency;Metric.Halstead.Volume;Metric.Halstead.Difficulty;Metric.Halstead.Effort;Metric.Comment.Density;Metric.Lines.Class.LOC;Metric.Lines.Class.Code;Metric.Lines.Class.Comment;Metric.Number_Of_Methods;Metric.Number_Of_Members;Metric.Number_Of_Method_Templates;Metric.Number_Of_Namespaces;Metric.Number_Of_Classs;Metric.Number_Of_Class_Templates;Metric.Number_Of_Interfaces;Metric.Number_Of_Interface_Templates;Metric.Number_Of_Types;Metric.Number_Of_Constants;Metric.Number_Of_Descendants
C global:SEE:GO:LinearScale@F:/develop/SEE/Temp/bin/Debug/SEE.dll^:!14+49!;8;8;3;0;7;5;6;5;5;5;27;6;2;3;3;63;4;32;27;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31;29;0;100;47;26;21;147;47;0;6;2;3.12766;816.524536;29.095238;23756.974609;0.533333;63;32;27;3;3;0;0;1;0;0;0;0;0;6
R global:SEE:GO:LinearScale@F:/develop/SEE/Temp/bin/Debug/SEE.dll^:!14+49!:GetNormalizedValue(!0+6!System:String@C:/Program Files (x86)/Reference Assemblies/Microsoft/Framework/.NETFramework/v4.7.1/mscorlib.dll^,!0+10!DataModel:Node@F:!30+36!)_s->!92+11!Single@C:!115+95!;2;3;2;0;2;2;2;2;2;2;10;2;1;1;1;11;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;11;0;30;12;15;7;42;22;0;2;0;1.909091;187.296127;12.857142;2408.093018;0.333333;0;0;0;1;0;0;0;0;0;0;0;0;0;0
R global:SEE:GO:LinearScale@F:/develop/SEE/Temp/bin/Debug/SEE.dll^:!14+49!:GetNormalizedValue(!0+6!System:String@C:/Program Files (x86)/Reference Assemblies/Microsoft/Framework/.NETFramework/v4.7.1/mscorlib.dll^,!92+11!Single@C:!115+95!)_s->!210+111!;2;5;1;0;4;2;3;2;2;2;15;3;1;2;1;16;2;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;14;0;43;21;20;11;64;31;0;3;1;2.064516;317.068542;19.09091;6053.126953;0.2;0;0;0;1;0;0;0;0;0;0;0;0;0;0
R global:SEE:GO:LinearScale@F:/develop/SEE/Temp/bin/Debug/SEE.dll^:!14+49!:!16+11!(.ctor)(!0+6!System:Collections:Generic:ICollection<!0+10!DataModel:Graph@F:!30+36!>@C:/Program Files (x86)/Reference Assemblies/Microsoft/Framework/.NETFramework/v4.7.1/mscorlib.dll^,!92+11!Single@C:!202+95!,!297+111!,!92+31!IList<!299+8!tring@C:!202+96!>@C:!202+96!)_s->!92+11!Void@C:!202+95!;4;0;0;0;1;1;1;1;1;1;2;1;0;0;1;4;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;0;22;12;12;8;34;20;0;1;1;1.7;146.945557;9;1322.51001;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
C global:SEE:GO:LinearScale@F:/develop/SEE/Temp/bin/Debug/SEE.dll^:!14+49!#F global:SEE:GO:IScale@F:/develop/SEE/Temp/bin/Debug/SEE.dll^:!14+44!:metricMaxima;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
C global:SEE:GO:LinearScale@F:/develop/SEE/Temp/bin/Debug/SEE.dll^:!14+49!#F global:SEE:GO:IScale@F:/develop/SEE/Temp/bin/Debug/SEE.dll^:!14+44!:minimalLength;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
C global:SEE:GO:LinearScale@F:/develop/SEE/Temp/bin/Debug/SEE.dll^:!14+49!#F global:SEE:GO:IScale@F:/develop/SEE/Temp/bin/Debug/SEE.dll^:!14+44!:maximalLength;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
C global:SEE:GO:LineFactory@F:/develop/SEE/Temp/bin/Debug/SEE.dll^:!14+49!;13;27;1;0;16;10;10;10;9;9;54;11;3;3;1;88;11;60;18;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;61;54;6;203;124;31;52;327;83;4;32;32;3.939759;2084.637695;36.96154;77051.421875;0.689394;88;60;18;9;3;0;0;1;0;0;0;0;0;12
R global:SEE:GO:LineFactory@F:/develop/SEE/Temp/bin/Debug/SEE.dll^:!14+49!:NewLineMaterial()_s->!0+6!UnityEngine:Material@F:/Programme/Unity/2019.3.13f1/Editor/Data/Managed/UnityEngine/UnityEngine.CoreModule.dll^;0;4;1;0;4;2;2;2;2;2;8;2;1;1;1;9;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;9;9;0;29;15;15;10;44;25;0;4;3;1.76;204.329666;11.25;2298.70874;0.25;0;0;0;1;0;0;0;0;0;0;0;0;0;0
R global:SEE:GO:LineFactory@F:/develop/SEE/Temp/bin/Debug/SEE.dll^:!14+49!:SetDefaults(!0+6!UnityEngine:LineRenderer@F:/Programme/Unity/2019.3.13f1/Editor/Data/Managed/UnityEngine/UnityEngine.CoreModule.dll^)_s->!0+6!System:Void@C:!119+8! Files (x86)/Reference Assemblies/Microsoft/Framework/.NETFramework/v4.7.1/mscorlib.dll;1;6;0;0;2;1;1;1;1;1;11;1;0;0;0;12;2;9;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;9;1;30;22;12;16;52;28;1;6;8;1.857143;249.982452;8.25;2062.355225;0.166667;0;0;0;1;0;0;0;0;0;0;0;0;0;0
R global:SEE:GO:LineFactory@F:/develop/SEE/Temp/bin/Debug/SEE.dll^:!14+49!:SetColors(!0+6!UnityEngine:LineRenderer@F:/Programme/Unity/2019.3.13f1/Editor/Data/Managed/UnityEngine/UnityEngine.CoreModule.dll^)_s->!0+6!System:Void@C:!117+8! Files (x86)/Reference Assemblies/Microsoft/Framework/.NETFramework/v4.7.1/mscorlib.dll;1;1;0;0;1;1;1;1;1;1;3;1;0;0;0;4;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;0;14;9;10;6;23;16;0;3;2;1.4375;92;7.5;690;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
R global:SEE:GO:LineFactory@F:/develop/SEE/Temp/bin/Debug/SEE.dll^:!14+49!:SetColors(!0+6!UnityEngine:LineRenderer@F:/Programme/Unity/2019.3.13f1/Editor/Data/Managed/UnityEngine/UnityEngine.CoreModule.dll^,!83+16!Color@F:!117+87!,!204+102!)_s->!0+6!System:Void@C:!117+8! Files (x86)/Reference Assemblies/Microsoft/Framework/.NETFramework/v4.7.1/mscorlib.dll;3;2;0;0;0;1;1;1;1;1;4;1;0;0;0;5;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;5;0;15;13;11;6;28;17;0;2;3;1.647059;114.448959;11.916667;1363.850098;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
R global:SEE:GO:LineFactory@F:/develop/SEE/Temp/bin/Debug/SEE.dll^:!14+49!:SetColor(!0+6!UnityEngine:LineRenderer@F:/Programme/Unity/2019.3.13f1/Editor/Data/Managed/UnityEngine/UnityEngine.CoreModule.dll^,!82+16!Color@F:!116+87!)_s->!0+6!System:Void@C:!116+8! Files (x86)/Reference Assemblies/Microsoft/Framework/.NETFramework/v4.7.1/mscorlib.dll;2;1;0;0;1;1;1;1;1;1;3;1;0;0;0;4;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;0;13;9;9;6;22;15;0;1;5;1.466667;85.951591;6.75;580.173218;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
R global:SEE:GO:LineFactory@F:/develop/SEE/Temp/bin/Debug/SEE.dll^:!14+49!:SetWidth(!0+6!UnityEngine:LineRenderer@F:/Programme/Unity/2019.3.13f1/Editor/Data/Managed/UnityEngine/UnityEngine.CoreModule.dll^,!0+6!System:Single@C:!116+8! Files (x86)/Reference Assemblies/Microsoft/Framework/.NETFramework/v4.7.1/mscorlib.dll)_s->!203+11!Void@C:!116+8! Files (!242+79!;2;2;0;0;0;1;1;1;1;1;4;1;0;0;0;5;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;5;0;15;10;12;6;25;18;0;2;10;1.388889;104.248131;10;1042.481323;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
R global:SEE:GO:LineFactory@F:/develop/SEE/Temp/bin/Debug/SEE.dll^:!14+49!:Draw(!0+6!UnityEngine:GameObject@F:/Programme/Unity/2019.3.13f1/Editor/Data/Managed/UnityEngine/UnityEngine.CoreModule.dll^,!78+16!!78+16!Vector3@F:!110+87![]^,!0+6!System:Single@C:!110+8! Files (x86)/Reference Assemblies/Microsoft/Framework/.NETFramework/v4.7.1/mscorlib.dll,!199+7!Material@F:!110+88!)_s->!312+11!Void@C:!110+8! Files (!351+79!;4;11;0;0;8;3;3;3;2;2;21;4;2;2;0;22;0;18;5;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;18;5;68;38;21;20;106;41;3;12;0;2.585366;567.900513;19.950001;11329.615234;0.272727;0;0;0;1;0;0;0;0;0;0;0;0;0;0
R global:SEE:GO:LineFactory@F:/develop/SEE/Temp/bin/Debug/SEE.dll^:!14+49!:!16+11!(.cctor)()_s->!0+6!System:Void@C:/Program Files (x86)/Reference Assemblies/Microsoft/Framework/.NETFramework/v4.7.1/mscorlib.dll;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
R global:SEE:GO:LineFactory@F:/develop/SEE/Temp/bin/Debug/SEE.dll^:!14+49!:!16+11!(.ctor)()_s->!0+6!System:Void@C:/Program Files (x86)/Reference Assemblies/Microsoft/Framework/.NETFramework/v4.7.1/mscorlib.dll;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
O global:SEE:GO:LineFactory@F:/develop/SEE/Temp/bin/Debug/SEE.dll^:!14+49!:defaultWidth;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
O global:SEE:GO:LineFactory@F:/develop/SEE/Temp/bin/Debug/SEE.dll^:!14+49!:materialPath;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
O global:SEE:GO:LineFactory@F:/develop/SEE/Temp/bin/Debug/SEE.dll^:!14+49!:DefaultLineMaterial;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
C global:SEE:GO:Materials@F:/develop/SEE/Temp/bin/Debug/SEE.dll^:!14+47!;10;23;5;0;13;10;11;10;9;9;50;13;3;5;6;120;10;58;52;52;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;56;52;2;207;119;34;36;326;70;2;14;18;4.657143;1998.14624;56.194443;112284.710938;2.888888;120;58;52;7;3;0;0;1;0;0;0;0;0;10
R global:SEE:GO:Materials@F:/develop/SEE/Temp/bin/Debug/SEE.dll^:!14+47!:NumberOfMaterials()_s->!0+6!System:Int32@C:/Program Files (x86)/Reference Assemblies/Microsoft/Framework/.NETFramework/v4.7.1/mscorlib.dll;0;1;1;0;0;1;1;1;1;1;3;1;0;0;1;4;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;0;8;2;8;2;10;10;0;0;1;1;33.21928;4;132.877121;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
R global:SEE:GO:Materials@F:/develop/SEE/Temp/bin/Debug/SEE.dll^:!14+47!:DefaultMaterial(!0+6!System:Int32@C:/Program Files (x86)/Reference Assemblies/Microsoft/Framework/.NETFramework/v4.7.1/mscorlib.dll)_s->!0+6!UnityEngine:!16+8!@F:!109+8!me/Unity/2019.3.13f1/Editor/Data/Managed/UnityEngine/UnityEngine.CoreModule.dll^;1;3;1;0;1;2;3;2;2;2;7;3;1;2;1;8;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;8;0;31;17;19;11;48;30;0;1;6;1.6;235.530731;14.681818;3458.019287;0.333333;0;0;0;1;0;0;0;0;0;0;0;0;0;0
R global:SEE:GO:Materials@F:/develop/SEE/Temp/bin/Debug/SEE.dll^:!14+47!:Init(!0+6!System:Int32@C:/Program Files (x86)/Reference Assemblies/Microsoft/Framework/.NETFramework/v4.7.1/mscorlib.dll,!0+6!UnityEngine:Color@F:!98+8!me/Unity/2019.3.13f1/Editor/Data/Managed/UnityEngine/UnityEngine.CoreModule.dll,!192+112!)_s->!192+16!!192+16!Material@F:!98+8!me/Unity/2019.3.13f1/Editor/Data/Managed/UnityEngine/UnityEngine.CoreModule.dll^[]^;3;9;1;0;5;4;4;4;3;3;23;6;2;3;1;24;2;21;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;21;1;86;45;25;19;131;44;1;5;1;2.977273;715.185547;29.605263;21173.255859;0.222222;0;0;0;1;0;0;0;0;0;0;0;0;0;0
R global:SEE:GO:Materials@F:/develop/SEE/Temp/bin/Debug/SEE.dll^:!14+47!:NewMaterial(!0+6!UnityEngine:Shader@F:/Programme/Unity/2019.3.13f1/Editor/Data/Managed/UnityEngine/UnityEngine.CoreModule.dll^,!83+16!Color@F:!111+87!)_s->!83+16!Material@F:!111+88!;2;6;1;0;4;1;1;1;1;1;9;1;0;0;1;10;0;9;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;9;1;30;24;12;13;54;25;1;4;2;2.16;250.768219;11.076923;2777.740234;0.333333;0;0;0;1;0;0;0;0;0;0;0;0;0;0
R global:SEE:GO:Materials@F:/develop/SEE/Temp/bin/Debug/SEE.dll^:!14+47!:NewMaterial(!0+6!UnityEngine:Color@F:/Programme/Unity/2019.3.13f1/Editor/Data/Managed/UnityEngine/UnityEngine.CoreModule.dll)_s->!83+16!Material@F:!110+87!^;1;2;1;0;2;1;1;1;1;1;4;1;0;0;1;5;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;5;0;16;12;11;8;28;19;0;2;2;1.473684;118.941963;8.25;981.271179;0.5;0;0;0;1;0;0;0;0;0;0;0;0;0;0
R global:SEE:GO:Materials@F:/develop/SEE/Temp/bin/Debug/SEE.dll^:!14+47!:!16+9!(.cctor)()_s->!0+6!System:Void@C:/Program Files (x86)/Reference Assemblies/Microsoft/Framework/.NETFramework/v4.7.1/mscorlib.dll;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
R global:SEE:GO:Materials@F:/develop/SEE/Temp/bin/Debug/SEE.dll^:!14+47!:!16+9!(.ctor)(!0+6!System:Int32@C:/Program Files (x86)/Reference Assemblies/Microsoft/Framework/.NETFramework/v4.7.1/mscorlib.dll,!0+6!UnityEngine:Color@F:!110+8!me/Unity/2019.3.13f1/Editor/Data/Managed/UnityEngine/UnityEngine.CoreModule.dll,!204+112!)_s->!88+11!Void@C:!110+95!;3;2;0;0;1;1;1;1;1;1;4;1;0;0;1;5;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;5;0;18;13;11;7;31;18;0;2;5;1.722222;129.267685;10.214286;1320.377075;0.5;0;0;0;1;0;0;0;0;0;0;0;0;0;0
F global:SEE:GO:Materials@F:/develop/SEE/Temp/bin/Debug/SEE.dll^:!14+47!:numberOfColors;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
F global:SEE:GO:Materials@F:/develop/SEE/Temp/bin/Debug/SEE.dll^:!14+47!:materials;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
O global:SEE:GO:Materials@F:/develop/SEE/Temp/bin/Debug/SEE.dll^:!14+47!:shaderName;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
C global:SEE:GO:NodeRef@F:/develop/SEE/Temp/bin/Debug/SEE.dll^:!14+45!;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;5;7;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;5;8;5;14;13;0;1;0;1.076923;51.806152;4;207.224609;0;12;5;7;1;1;0;0;1;0;0;0;0;0;2
R global:SEE:GO:NodeRef@F:/develop/SEE/Temp/bin/Debug/SEE.dll^:!14+45!:!16+7!(.ctor)()_s->!0+6!System:Void@C:/Program Files (x86)/Reference Assemblies/Microsoft/Framework/.NETFramework/v4.7.1/mscorlib.dll;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
F global:SEE:GO:NodeRef@F:/develop/SEE/Temp/bin/Debug/SEE.dll^:!14+45!:node;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
C global:SEE:GO:PlaneFactory@F:/develop/SEE/Temp/bin/Debug/SEE.dll^:!14+50!;20;34;4;0;24;7;7;7;7;7;78;7;1;2;5;146;13;63;70;70;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;83;59;16;287;213;30;62;500;92;6;35;8;5.434783;3261.781006;51.532257;168086.9375;1.52381;146;63;70;7;1;0;0;1;0;0;0;0;0;8
R global:SEE:GO:PlaneFactory@F:/develop/SEE/Temp/bin/Debug/SEE.dll^:!14+50!:NewPlane(!0+6!UnityEngine:Vector3@F:/Programme/Unity/2019.3.13f1/Editor/Data/Managed/UnityEngine/UnityEngine.CoreModule.dll,!83+16!Color@F:!112+89!0+6!System:Single@C:!112+8! Files (x86)/Reference Assemblies/Microsoft/Framework/.NETFramework/v4.7.1/mscorlib.dll,!301+116!,!420+9!)_s->!83+16!GameObject@F:!112+87!^;5;14;1;0;8;1;1;1;1;1;31;1;0;0;1;32;4;17;11;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32;17;11;87;72;18;39;159;57;4;16;1;2.789474;927.429504;16.615385;15409.598633;0.357143;0;0;0;1;0;0;0;0;0;0;0;0;0;0
R global:SEE:GO:PlaneFactory@F:/develop/SEE/Temp/bin/Debug/SEE.dll^:!14+50!:NewPlane(!0+6!UnityEngine:Vector2@F:/Programme/Unity/2019.3.13f1/Editor/Data/Managed/UnityEngine/UnityEngine.CoreModule.dll,!83+114!,!0+6!System:Single@C:!112+8! Files (x86)/Reference Assemblies/Microsoft/Framework/.NETFramework/v4.7.1/mscorlib.dll,!83+16!Color@F:!112+89!207+116!)_s->!83+16!GameObject@F:!112+87!^;5;4;1;0;4;1;1;1;1;1;7;1;0;0;1;8;1;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;7;0;50;41;15;18;91;33;0;3;1;2.757576;459.039856;17.083334;7841.931152;0.25;0;0;0;1;0;0;0;0;0;0;0;0;0;0
R global:SEE:GO:PlaneFactory@F:/develop/SEE/Temp/bin/Debug/SEE.dll^:!14+50!:Distance(!0+6!System:Single@C:/Program Files (x86)/Reference Assemblies/Microsoft/Framework/.NETFramework/v4.7.1/mscorlib.dll,!83+116!)_s->!83+116!;2;6;2;0;6;3;3;3;3;3;18;3;1;2;1;19;0;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;19;19;0;50;22;19;11;72;30;0;5;2;2.4;353.296112;19;6712.625977;0.166667;0;0;0;1;0;0;0;0;0;0;0;0;0;0
R global:SEE:GO:PlaneFactory@F:/develop/SEE/Temp/bin/Debug/SEE.dll^:!14+50!:AdjustXZ(!0+6!UnityEngine:GameObject@F:/Programme/Unity/2019.3.13f1/Editor/Data/Managed/UnityEngine/UnityEngine.CoreModule.dll^,!83+16!Vector2@F:!115+87!,!202+104!)_s->!0+6!System:Void@C:!115+8! Files (x86)/Reference Assemblies/Microsoft/Framework/.NETFramework/v4.7.1/mscorlib.dll;3;4;0;0;1;1;1;1;1;1;7;1;0;0;1;8;1;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;7;0;28;24;12;13;52;25;0;4;1;2.08;241.480515;11.076923;2674.861084;0.25;0;0;0;1;0;0;0;0;0;0;0;0;0;0
R global:SEE:GO:PlaneFactory@F:/develop/SEE/Temp/bin/Debug/SEE.dll^:!14+50!:GetTransform(!0+6!UnityEngine:GameObject@F:/Programme/Unity/2019.3.13f1/Editor/Data/Managed/UnityEngine/UnityEngine.CoreModule.dll^,!87+16!Vector2@F:!119+87!,!206+104!,out !87+16!Vector3@F:!119+87!%,out !325+105!)_s->!0+6!System:Void@C:!119+8! Files (x86)/Reference Assemblies/Microsoft/Framework/.NETFramework/v4.7.1/mscorlib.dll;5;6;0;0;5;1;1;1;1;1;15;1;0;0;1;16;2;9;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;9;5;63;51;17;21;114;38;2;6;2;3;598.263672;20.642857;12349.871094;0.5;0;0;0;1;0;0;0;0;0;0;0;0;0;0
R global:SEE:GO:PlaneFactory@F:/develop/SEE/Temp/bin/Debug/SEE.dll^:!14+50!:!16+12!(.cctor)()_s->!0+6!System:Void@C:/Program Files (x86)/Reference Assemblies/Microsoft/Framework/.NETFramework/v4.7.1/mscorlib.dll;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
R global:SEE:GO:PlaneFactory@F:/develop/SEE/Temp/bin/Debug/SEE.dll^:!14+50!:!16+12!(.ctor)()_s->!0+6!System:Void@C:/Program Files (x86)/Reference Assemblies/Microsoft/Framework/.NETFramework/v4.7.1/mscorlib.dll;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
O global:SEE:GO:PlaneFactory@F:/develop/SEE/Temp/bin/Debug/SEE.dll^:!14+50!:planeMeshFactor;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
C global:SEE:GO:ShadesOfGrey@F:/develop/SEE/Temp/bin/Debug/SEE.dll^:!14+50!;1;12;2;0;7;4;5;4;4;4;21;5;2;3;2;47;3;26;18;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;22;0;112;62;30;28;174;58;0;14;3;3;1019.288635;33.214287;33854.945313;0.444444;47;26;18;4;1;0;0;1;0;0;0;0;0;5
R global:SEE:GO:ShadesOfGrey@F:/develop/SEE/Temp/bin/Debug/SEE.dll^:!14+50!:GetGreyMaterial(!0+6!System:Single@C:/Program Files (x86)/Reference Assemblies/Microsoft/Framework/.NETFramework/v4.7.1/mscorlib.dll)_s->!0+6!UnityEngine:Material@F:!113+8!me/Unity/2019.3.13f1/Editor/Data/Managed/UnityEngine/UnityEngine.CoreModule.dll^;1;3;1;0;4;2;3;2;2;2;7;3;1;2;1;8;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;8;0;34;18;21;13;52;34;0;5;1;1.529412;264.548065;14.538462;3846.121826;0.333333;0;0;0;1;0;0;0;0;0;0;0;0;0;0
